conjecture_id,arxiv_id,title,abs_url,pdf_url,source_url,source_file,start_line,end_line,body_tex,plain_text,label,confidence,interestingness_score,interestingness_confidence,interestingness_rationale,viability_score,viability_confidence,viability_rationale,assessment_version,rationale,evidence_snippet,labeled_at
906,2603.09369v1,On Zappa's question in the case of alternating groups,http://arxiv.org/abs/2603.09369v1,https://arxiv.org/pdf/2603.09369v1,https://arxiv.org/e-print/2603.09369v1,sn12.05.tex,127,130,"Let $S$ be a simple group,  and $P$ be a Sylow $p$-subgroup of $S$. If a nontrivial coset $Pg$  consists entirely of
$p$-elements, then  $|P|=5$.","Let $S$ be a simple group, and $P$ be a Sylow $p$-subgroup of $S$. If a nontrivial coset $Pg$ consists entirely of $p$-elements, then $|P|=5$.",real_open_conjecture,0.9,0.78,0.7,A strong restriction in finite simple group theory tied to Zappa's question; resolving it would significantly narrow rare counterexamples and informs subgroup/coset structure in simple groups.,0.2,0.5,"Global finite-simple-group statement; authors rule out alternating case and have partial progress, but full classification-level resolution remains difficult.",gpt5mini-v5-open-exact-v1,"Paper cites Marston Conder's conjecture, explicitly notes considerable supporting evidence yet states it remains open.","Lines 125–130: ""Simple groups with the given property seem very rare... considerable evidence supporting the validity of the following conjecture... yet it remains open. \begin{conj} ... then $|P|=5$. \end{conj}""",2026-03-16T18:09:42Z
910,2603.09128v1,On the Existence of Algebraic Equiangular Lines,http://arxiv.org/abs/2603.09128v1,https://arxiv.org/pdf/2603.09128v1,https://arxiv.org/e-print/2603.09128v1,main.tex,154,156,"\cite[p.~7]{appleby2025constructiveapproachzaunersconjecture}\label{conj:overlap}
The normalized overlaps $ e^{i\theta_{jl}}$ are algebraic units.",The normalized overlaps $ e^ i_ jl $ are algebraic units.,real_open_conjecture,0.9,0.7,0.6,Connects SIC-POVM geometry to algebraic number theory; showing normalized overlaps are algebraic units would deepen arithmetic structure of Zauner-type constructions with cross-disciplinary relevance.,0.25,0.45,"Number-theoretic SIC conjecture supported by many explicit cases and structures (Stark unit connections), but global proof across all dimensions remains hard.",gpt5mini-v5-open-exact-v1,The Appleby-style conjecture about normalized overlaps being algebraic units is stated and cited; the paper does not claim it as proved.,"Lines 154–156: ""\begin{conjecture}\cite[p.~7]{appleby2025...} The normalized overlaps $e^{i\theta_{jl}}$ are algebraic units. \end{conjecture}""",2026-03-16T18:09:42Z
913,2603.11066v1,Exploring Collatz Dynamics with Human-LLM Collaboration,http://arxiv.org/abs/2603.11066v1,https://arxiv.org/pdf/2603.11066v1,https://arxiv.org/e-print/2603.11066v1,collatz_arXiv.tex,1342,1361,"\label{conj:equidist}
For every odd $n_0$, the sequence of gap-return residues
$a_i = T^i(n_0) \bmod 2^M$ is equidistributed modulo $2^M$,
\emph{uniformly in~$M$}: there exists a function
$M(N) \to \infty$ such that
\[
  \|\mu_{\mathrm{orb},N} - \mu_U\|_{\mathrm{TV}} \to 0
  \quad \text{as } N \to \infty
  \qquad \text{modulo } 2^{M(N)},
\]
where $\mu_{\mathrm{orb},N} = \frac{1}{N}\sum_{i=1}^N
\delta_{a_i}$ and $\mu_U$ is the uniform distribution on the
admissible residue classes modulo~$2^{M(N)}$.

In particular, this implies fixed-modulus equidistribution
(take $M(N) = M$ constant) and provides the tail control
needed to pass from truncated to full orbitwise means
(see Theorem~\ref{thm:reduction}).","For every odd $n_0$, the sequence of gap-return residues $a_i = T^i(n_0) 2^M$ is equidistributed modulo $2^M$, uniformly in $M$: there exists a function $M(N) to $ such that \[ \|_ orb,N - _U\|_ TV to 0 as N to modulo 2^ M(N) , \] where $_ orb,N = 1 N _ i=1 ^N _ a_i $ and $_U$ is the uniform distribution on the admissible residue classes modulo $2^ M(N) $. In particular, this implies fixed-modulus equidistribution (take $M(N) = M$ constant) and provides the tail control needed to pass from truncated to full orbitwise means (see Theorem ).",real_open_conjecture,0.9,0.92,0.75,Implies the Collatz conjecture; proving uniform 2-adic equidistribution of orbit residues is a deep dynamical/arithmetic problem with flagship-level consequences across number theory and dynamics.,0.02,0.75,"Equivalent to Collatz-style deep dynamics; key orbitwise hypotheses remain open and the paper gives only a conditional reduction, so a full resolution in five years is very unlikely.",gpt5mini-v5-open-exact-v1,"The paper states the Orbit Equidistribution Conjecture and uses it conditionally to imply Collatz, explicitly noting the key hypotheses remain open and not proved in this work.",Conjecture stated (Sec. 1340–1361). Theorem: Conjecture implies Collatz (Thm. reduction 1365–1368). Abstract: 'the key hypotheses remain open.',2026-03-16T18:11:03Z
917,2603.08876v1,Hierarchical threshold structure in Max-Cut with geometric edge weights,http://arxiv.org/abs/2603.08876v1,https://arxiv.org/pdf/2603.08876v1,https://arxiv.org/e-print/2603.08876v1,LexiCut-arXiv.tex,698,700,"\label{conj:global}
For $n \geq 7$ and $r \in (r_k(n), r_{k-1}(n))$, the $k$-isolated cut $C_k$ achieves the maximum weight among all $2^{n-1}$ cuts.","For $n >= 7$ and $r in (r_k(n), r_ k-1 (n))$, the $k$-isolated cut $C_k$ achieves the maximum weight among all $2^ n-1 $ cuts.",real_open_conjecture,0.9,0.55,0.7,Determines global optimality structure for a natural geometric-weighted Max-Cut family; a solid combinatorial-optimization conjecture with moderate reach.,0.5,0.4,Extensive computational verification and explicit threshold structure give concrete handles; combinatorial proof seems plausible though nontrivial for all n.,gpt5mini-v5-open-exact-v1,"Authors conjecture global optimality of isolated cuts; they verify exhaustively for small n and numerically up to n≤100 but provide no general proof, so it remains open.",Conjecture (698–700). Paper: 'The conjecture has been verified by exhaustive enumeration for n ≤ 21 and near-isolated verification for n ≤ 100' (703–705).,2026-03-16T18:11:03Z
918,2603.08847v1,The Structure of Circle Graph States,http://arxiv.org/abs/2603.08847v1,https://arxiv.org/pdf/2603.08847v1,https://arxiv.org/e-print/2603.08847v1,main.tex,476,478,"\label{conj:wqo_pivot}
    Graphs are well-quasi-ordered by the pivot-minor relation.",Graphs are well-quasi-ordered by the pivot-minor relation.,real_open_conjecture,0.9,0.78,0.7,"Oum's pivot-minor well-quasi-ordering is a major structural conjecture in graph theory analogous to Robertson–Seymour theory, with broad decomposition consequences if true.",0.05,0.6,Oum's pivot-minor WQO is a longstanding hard structural graph-theory conjecture (only bipartite case resolved); a full breakthrough in five years is unlikely.,gpt5mini-v5-open-exact-v1,Oum's pivot-minor well-quasi-ordering is stated as an open conjecture; the paper notes the bipartite case is resolved but does not settle the general conjecture.,"Lines 476–478: 'Graphs are well-quasi-ordered by the pivot-minor relation.' Line 480: 'For bipartite graphs, the conjecture is already resolved.'",2026-03-16T18:11:03Z
919,2603.08847v1,The Structure of Circle Graph States,http://arxiv.org/abs/2603.08847v1,https://arxiv.org/pdf/2603.08847v1,https://arxiv.org/e-print/2603.08847v1,main.tex,484,486,"\label{conj:wqo_lc}
    Graphs are well-quasi-ordered by the vertex-minor relation.",Graphs are well-quasi-ordered by the vertex-minor relation.,real_open_conjecture,0.9,0.75,0.7,Vertex-minor WQO is a central structural problem impacting graph decomposition and quantum graph-state transformations; significant across graph theory and quantum information.,0.05,0.6,Well-quasi-ordering by vertex-minors is deep and widely open; partial results exist but a complete resolution in five years is improbable.,gpt5mini-v5-open-exact-v1,The vertex-minor well-quasi-ordering conjecture is presented as an open problem; the paper cites it and does not claim a proof for all graphs.,Lines 484–486: 'Graphs are well-quasi-ordered by the vertex-minor relation.' Paper notes circle graphs are known to be wqo by vertex-minors.,2026-03-16T18:11:03Z
920,2603.08847v1,The Structure of Circle Graph States,http://arxiv.org/abs/2603.08847v1,https://arxiv.org/pdf/2603.08847v1,https://arxiv.org/e-print/2603.08847v1,main.tex,520,522,"\label{conj:simulation}
    MBQC is efficiently classically simulable on any vertex-minor-closed class of graphs, excluding the class of all graphs.","MBQC is efficiently classically simulable on any vertex-minor-closed class of graphs, excluding the class of all graphs.",real_open_conjecture,0.9,0.73,0.65,Relates vertex-minor-closed graph classes to efficient classical simulability of MBQC; important at the intersection of quantum computation complexity and graph-structural theory.,0.15,0.35,"Connections between MBQC simulability and vertex-minor-closed classes have partial positive results; full general claim hinges on deep structural advances, making near-term resolution uncertain.",gpt5mini-v5-open-exact-v1,The Geelen simulation conjecture about MBQC on vertex-minor-closed classes is presented as open; the paper gives supporting examples but no general proof.,"Lines 520–522: 'MBQC is efficiently classically simulable on any vertex-minor-closed class of graphs, excluding the class of all graphs.' Examples where true given (524).",2026-03-16T18:11:03Z
921,2603.08847v1,The Structure of Circle Graph States,http://arxiv.org/abs/2603.08847v1,https://arxiv.org/pdf/2603.08847v1,https://arxiv.org/e-print/2603.08847v1,main.tex,547,549,"\label{conj:bipartite_pivot_minor}
    For every bipartite circle graph $H$, every graph $G$ of sufficiently large rank-width contains a pivot-minor isomorphic to $H$.","For every bipartite circle graph $H$, every graph $G$ of sufficiently large rank-width contains a pivot-minor isomorphic to $H$.",real_open_conjecture,0.9,0.75,0.75,Links rank-width to pivot-minors for bipartite circle graphs; a structural graph-theory conjecture with clear consequences for minor-like structure and vertex-minor theory.,0.15,0.3,"Oum's pivot-minor/rank-width conjecture is nontrivial, longstanding with no local decisive progress cited; active area but remaining gap seems deep and structural, limiting near-term resolution likelihood.",gpt5mini-v5-open-exact-v1,The paper cites Oum's conjecture and does not prove or resolve it; it presents it as an open problem linking rank-width to pivot-minors.,"Lines 545–549: 'Bipartite circle graphs feature in an other important conjecture by Oum... For every bipartite circle graph H, every graph G of sufficiently large rank-width contains a pivot-minor isomorphic to H.'",2026-03-16T18:12:23Z
923,2603.08822v1,Circular chromatic index of small graphs,http://arxiv.org/abs/2603.08822v1,https://arxiv.org/pdf/2603.08822v1,https://arxiv.org/e-print/2603.08822v1,main.tex,336,338,"For every even integer $d > 4$, the graph $G$ obtained from $K_{d+1}$ by removing a single edge has $\cchi(G) = d + 1$.","For every even integer $d > 4$, the graph $G$ obtained from $K_ d+1 $ by removing a single edge has $(G) = d + 1$.",real_open_conjecture,0.9,0.34,0.6,"A concrete combinatorial pattern about near-complete graphs' circular chromatic index; computationally supported for small cases but a narrow, specific structural claim.",0.5,0.4,"Concrete, finite-parameter combinatorial statement with computational verification for several d and standard combinatorial tools available; moderate chance of a complete proof soon.",gpt5mini-v5-open-exact-v1,"The authors state the K_{d+1} minus one edge conjecture, verify it computationally for small even d, but do not prove the general claim.","Lines 334–338: 'We dare to propose a conjecture... For every even integer d>4, the graph obtained from K_{d+1} by removing a single edge has cchi(G)=d+1.' Verified for d∈{6,8,10,12}.",2026-03-16T18:12:23Z
924,2603.08698v1,Homogeneous ideals with minimal singularity thresholds,http://arxiv.org/abs/2603.08698v1,https://arxiv.org/pdf/2603.08698v1,https://arxiv.org/e-print/2603.08698v1,main.tex,1854,1856,"\label{conj:ideal-theoretic}
    Let $R = \C\llbracket x_1,\dots, x_n\rrbracket$. Let $I\subseteq R$ be an ideal with $\codim(I)\geq l$. Then $\lct(I) = E_l(I)$ if and only if there exists a regular system of parameters $y_1,\dots, y_n$ for $R$ and positive integers $d_1,\dots, d_l$ such that $\overline{I} = \overline{(y_1^{d_1},\dots, y_l^{d_l})}$.","Let $R = x_1,, x_n$. Let $I subseteq R$ be an ideal with $(I) >= l$. Then $(I) = E_l(I)$ if and only if there exists a regular system of parameters $y_1,, y_n$ for $R$ and positive integers $d_1,, d_l$ such that $I = (y_1^ d_1 ,, y_l^ d_l ) $.",real_open_conjecture,0.9,0.8,0.7,"A structural classification in singularity theory: characterizes when lct equals the mixed-multiplicity bound in the local (power-series) setting, with substantive geometric consequences.",0.2,0.35,A significant algebraic-geometry valuation/local classification conjecture; promising partial results exist but full local characteristic-zero generalization appears technically deep.,gpt5mini-v5-open-exact-v1,The paper poses this local characteristic-zero statement as a conjecture (extension of Theorem B) and does not prove it here.,"Lines 1853–1856: 'We pose a conjecture... Let R=C[[x_1,...,x_n]]... lct(I)=E_l(I) iff there exist parameters y_i and integers d_i with overline{I}=overline{(y_1^{d1},...,y_l^{dl})}.'",2026-03-16T18:12:23Z
925,2603.08698v1,Homogeneous ideals with minimal singularity thresholds,http://arxiv.org/abs/2603.08698v1,https://arxiv.org/pdf/2603.08698v1,https://arxiv.org/e-print/2603.08698v1,main.tex,1873,1875,"\label{conj:valuation-theoretic}
	Let $R, v, \af_n(v)$ be as above and assume $v$ is centered on a prime ideal of height at least $l$. If $E_l(\af_\bullet(v))  = A_R(v)$ then $v$ is a \textit{monomial} valuation.","Let $R, v, _n(v)$ be as above and assume $v$ is centered on a prime ideal of height at least $l$. If $E_l(_(v)) = A_R(v)$ then $v$ is a monomial valuation.",real_open_conjecture,0.9,0.76,0.68,A valuation-theoretic strengthening implying equality forces monomial valuations; deep structural statement about valuations and log discrepancies with implications for Conjecture 924.,0.15,0.3,"Valuation-theoretic strengthening is plausible but subtle; proves stronger structural control implying earlier conjecture, so resolution likely requires major advances.",gpt5mini-v5-open-exact-v1,"The valuation-theoretic conjecture is presented as a stronger, unresolved conjecture in the paper and is not proven here.",Lines 1868–1875: 'Conjecture: If E_l(a_f_·(v)) = A_R(v) then v is a monomial valuation.' (posed as a conjecture; no proof given),2026-03-16T18:12:23Z
931,2603.08587v1,"Informational Cardinality: A Unifying Framework for Set Theory, Fractal Geometry, and Analytic Number Theory",http://arxiv.org/abs/2603.08587v1,https://arxiv.org/pdf/2603.08587v1,https://arxiv.org/e-print/2603.08587v1,xinxicedu_arxiv.tex,459,461,"The standard ordering by increasing imaginary part is canonical in the sense that it maximizes certain information-theoretic measures (e.g., mutual information with prime distribution).","The standard ordering by increasing imaginary part is canonical in the sense that it maximizes certain information-theoretic measures (e.g., mutual information with prime distribution).",real_open_conjecture,0.9,0.3,0.71,"A narrow, testable claim about the optimality of the standard ordering of zeros for certain information measures; of limited scope outside the paper's informational-framework context.",0.2,0.35,"A specific, quantitative claim about ordering/ mutual information. Vague but low-dimensional and amenable to numerical/rigorous study; plausible but uncertain to settle soon.",gpt5mini-v5-open-exact-v1,"The paper explicitly states this as a conjecture and provides no proof or counterexample; it is a novel, paper-specific claim about information-theoretic maximality and remains unresolved.","Lines 455–461: 'Conjecture [Canonical Ordering] The standard ordering by increasing imaginary part is canonical ... it maximizes certain information-theoretic measures (e.g., mutual information with prime distribution).'",2026-03-16T18:15:19Z
932,2603.08559v1,"Two-Variable Compressions of Shifts, Toeplitz Operators, and Numerical Ranges",http://arxiv.org/abs/2603.08559v1,https://arxiv.org/pdf/2603.08559v1,https://arxiv.org/e-print/2603.08559v1,March8_TwoVariableCompressedShifts.tex,756,757,"\label{conj:open} Let $\theta =\lambda \frac{\tilde{p}}{p}$ be an RIF on $\mathbb{D}^2$. If $\theta$ does not factor as $B_1(z_1) B_2(z_2)$, for finite Blaschke products $B_1$ and $B_2$, then $W(S_\theta^1)$ and $W(S_\theta^2)$ are open.  If $\theta$ does factor as $B_1(z_1) B_2(z_2)$, then  $W(S_\theta^1)$ and $W(S_\theta^2)$ are closed.","Let $ = p p $ be an RIF on $D^2$. If $$ does not factor as $B_1(z_1) B_2(z_2)$, for finite Blaschke products $B_1$ and $B_2$, then $W(S_^1)$ and $W(S_^2)$ are open. If $$ does factor as $B_1(z_1) B_2(z_2)$, then $W(S_^1)$ and $W(S_^2)$ are closed.",real_open_conjecture,0.9,0.55,0.72,A substantive operator-theoretic conjecture linking factorization of rational inner functions to openness/closedness of numerical ranges; meaningful within multivariable operator theory and function-theory communities.,0.5,0.5,Technical operator-theory/complex-analysis conjecture with supporting partial results and concrete structure; likely approachable by current methods within a few years.,gpt5mini-v5-open-exact-v1,"The paper explicitly states this as a speculative conjecture and does not prove it. It only proves a partial result (factorization yields a decomposition with W(S^1) closed), not the full equivalence.","Lines 754-756: conjecture stated. Lines 759-766: Proposition proves factorization gives a decomposition where W(S^1) is closed (partial result), so conjecture remains unresolved.",2026-03-16T18:15:19Z
933,2603.08510v1,New Ramanujan-type congruences for overpartitions modulo $11$ and $13$,http://arxiv.org/abs/2603.08510v1,https://arxiv.org/pdf/2603.08510v1,https://arxiv.org/e-print/2603.08510v1,main.tex,514,522,"\begin{equation*}
  \overline{p}(2^4 n) \equiv 0 \pmod{7},
  \quad \text{where } n \equiv 3 \pmod{8}
  \text{ and }
  \left(\frac{n}{7}\right)=1.
\end{equation*}
Equivalently, $\overline{p}(2^4(56n+k)) \equiv 0 \pmod{7}$ for all $n\geq 0$ and $k\in\{11,43,51\}$.","equation* p(2^4 n) 0 7, where n 3 8 and (n 7 )=1. equation* Equivalently, $p(2^4(56n+k)) 0 7$ for all $n >= 0$ and $k in 11,43,51 $.",real_open_conjecture,0.9,0.28,0.68,A specific Ramanujan-type congruence for overpartitions modulo 7; typical numerically discovered congruence with interest in partition theory but narrow and technical in scope.,0.7,0.6,Ramanujan-type congruence provable by modular forms plus large but finite Sturm-type verification; computational completion makes near-term resolution plausible.,gpt5mini-v5-open-exact-v1,The author explicitly states this as a conjecture in the closing remarks and notes their methods cannot prove it; the paper gives no proof or counterexample.,“We also found some other conjectural Ramanujan-type congruences ... which cannot be proved by the methods in this paper.” Conjecture: \overline{p}(2^4 n) ≡ 0 (mod 7) for n ≡ 3 (mod 8) and (n/7)=1.,2026-03-16T18:15:19Z
934,2603.08510v1,New Ramanujan-type congruences for overpartitions modulo $11$ and $13$,http://arxiv.org/abs/2603.08510v1,https://arxiv.org/pdf/2603.08510v1,https://arxiv.org/e-print/2603.08510v1,main.tex,523,531,"\begin{equation*}
  \overline{p}(17^2\cdot 4n) \equiv 0 \pmod{19},
  \quad \text{where } n \equiv 3 \pmod{8},\ 
  \left(\frac{n}{17}\right)=-1,\ 
  \text{and }\left(\frac{n}{19}\right)=1.
\end{equation*}
It involves $72$ residue classes modulo $2584$; we do not list all of them here.","equation* p(17^2 * 4n) 0 19, where n 3 8,\ (n 17 )=-1,\ and (n 19 )=1. equation* It involves $72$ residue classes modulo $2584$; we do not list all of them here.",real_open_conjecture,0.9,0.28,0.68,Another specific Ramanujan-style congruence (overpartitions modulo 19) involving many residue classes; of specialist interest in modular-form/partition congruences but limited broader impact.,0.65,0.55,"Similar modular-forms congruence requiring extensive finite verification; computationally heavy but methodologically standard, so likely resolvable within five years.",gpt5mini-v5-open-exact-v1,"The paper explicitly presents this congruence as a conjecture in the closing remarks, states their methods cannot prove it, and leaves it for future work, so it remains unresolved here.",Lines 523–529 state the congruence for \overline{p}(17^2·4n) ≡ 0 (mod 19). Surrounding text (lines 512–532) says these are conjectural and 'cannot be proved by the methods in this paper' and 'We hope to address these conjectures in future work.',2026-03-16T18:15:19Z
936,2603.08451v1,Distributions of left prime truncations,http://arxiv.org/abs/2603.08451v1,https://arxiv.org/pdf/2603.08451v1,https://arxiv.org/e-print/2603.08451v1,truncations-arxiv.tex,261,271,"\label{conj:varff}
With the variance $\mathrm{Var}_{b^\ell}(\T_{q,b})$ defined in \eqref{eq:variance-definition-gen}, we expect, as $\ell \rightarrow \infty$,
\begin{align*}
\mathrm{Var}_{b^\ell}(\T_{q,b})
&=\frac{1}{m^2} \left(1-\frac{1}{q^m}\right)^2\left(\frac{q^m}{\Phi(b)}-1\right) \log^2 \ell+O_{m,q}\left(\log \ell\right).
\end{align*}
In particular, when $m=1$ and $b(T) = T$, we expect as $\ell \rightarrow \infty$ that
\begin{align*}
\mathrm{Var}_{T^\ell}(\T_{q,T}) =&\frac{q-1}{q^2}\log^2 \ell +O_{q}\left(\log \ell\right).
\end{align*}","With the variance $Var_ b^ ell (_ q,b )$ defined in , we expect, as $ ell $, align* Var_ b^ ell (_ q,b ) &=1 m^2 (1-1 q^m )^2(q^m (b) -1) ^2 ell +O_ m,q ( ell ). align* In particular, when $m=1$ and $b(T) = T$, we expect as $ ell $ that align* Var_ T^ ell (_ q,T ) =&q-1 q^2 ^2 ell +O_ q ( ell ). align*",real_open_conjecture,0.9,0.48,0.7,Analogous variance asymptotic in the polynomial (function-field) setting; a meaningful specialist prediction that is more tractable and closely connected to proven large-q or large-m results.,0.6,0.5,Function-field (polynomial) setting where GRH-type results hold and many asymptotics are accessible; conjectured variance likely provable with available techniques.,gpt5mini-v5-open-exact-v1,"The paper states the formula as a conjecture and only supplies heuristic evidence; main theorems treat q→∞ or m→∞, not the ℓ→∞ asymptotic, so the exact statement remains unresolved here.","Lines 260–266: “We will provide evidence for the following conjecture concerning the behavior of Var_{b^\ell}(T_{q,b}) as ℓ→∞. ... we expect, as ℓ→∞, Var_{b^\ell}(T_{q,b}) = (1/m^2)(1-1/q^m)^2(q^m/Φ(b)-1) log^2 ℓ + O_{m,q}(log ℓ).”",2026-03-16T18:15:19Z
937,2603.08381v1,The triplication method for constructing strong starters,http://arxiv.org/abs/2603.08381v1,https://arxiv.org/pdf/2603.08381v1,https://arxiv.org/e-print/2603.08381v1,triplication_gen_2026-arxiv.tex,2219,2224,"\label{conj:sudoku-param1}
Let $\Sigma_m=\Sigma_m(T_0,T_1,T_2,\akey)$,
$\akey\in K(T_0,T_1,T_2)$,  be a triplication table obtained from a triplication template as defined in Definition~\ref{def:key-admissible}.
Then $\Stset{}{\Sigma_m}\neq\emset$.","Let $_m=_m(T_0,T_1,T_2,)$, $ in K(T_0,T_1,T_2)$, be a triplication table obtained from a triplication template as defined in Definition . Then $ _m != $.",real_open_conjecture,0.9,0.35,0.7,An existence conjecture tied to a specific triplication construction and Sudoku-like constraint; meaningful for this construction but narrow in scope and largely supported by computed examples.,0.45,0.35,"Concrete, recent construction with extensive computed examples and a clear finite/combinatorial formulation; likely attack via further computations and combinatorial case analysis, but nontrivial templates remain.",gpt5mini-v5-open-exact-v1,The paper states the conjecture and explicitly notes only numerical evidence and calls for further experiments; no proof or counterexample is given.,Lines 2215-2226: 'in all computed examples ... a solution ... did exist. This observation prompts the following conjecture.' 'Further systematic numerical experiments are needed.',2026-03-16T18:16:44Z
939,2603.08767v1,Duality in mass-action networks,http://arxiv.org/abs/2603.08767v1,https://arxiv.org/pdf/2603.08767v1,https://arxiv.org/e-print/2603.08767v1,Duality_2026.tex,716,722,"\label{conj:duality}
For conservative mass-action networks that do not have two species
with exactly the same rates and have at least a positive steady state, there 
is a duality relation between the sets of preclusters and
of maximal invariant polyhedral supports.","For conservative mass-action networks that do not have two species with exactly the same rates and have at least a positive steady state, there is a duality relation between the sets of preclusters and of maximal invariant polyhedral supports.",real_open_conjecture,0.9,0.72,0.7,Posits a structural duality in mass-action network theory between preclusters and maximal invariant polyhedral supports; a conceptual bridge with potentially broad implications for CRN analysis.,0.35,0.3,Partial structural results exist (conserved quantities vs internal cycles); plausible but requires new conceptual links between preclusters and polyhedral supports—moderate chance of resolution soon.,gpt5mini-v5-open-exact-v1,The conjecture relating preclusters and maximal invariant polyhedral supports is posed explicitly after proving a related but different duality theorem; no proof or resolution is given.,"Lines 702-722: Theorem proves conserved quantities dual to internal cycles, then lines 714-722 state the conjecture about duality between preclusters and maximal invariant polyhedral supports.",2026-03-16T18:16:44Z
941,2603.08259v1,Sampling Colorings with Fixed Color Class Sizes,http://arxiv.org/abs/2603.08259v1,https://arxiv.org/pdf/2603.08259v1,https://arxiv.org/e-print/2603.08259v1,colorings.tex,376,378,"For any graph $G$ with maximum degree $\Delta$ and $\vec{n}$ satisfying $\| \vec{n} \|_1 = n$ and $n_i \leq \left\lfloor \dfrac{n}{\Delta + 1} \right\rfloor$ for all $i \in [q]$, there exists an $\vec{n}$-coloring of $G$.","For any graph $G$ with maximum degree $$ and $n$ satisfying $\| n \|_1 = n$ and $n_i <= n + 1 $ for all $i in [q]$, there exists an $n$-coloring of $G$.",real_open_conjecture,0.9,0.77,0.6,A natural and strong generalization of the Hajnal–Szemerédi theorem about constrained color-class sizes; resolving it would advance graph coloring theory significantly.,0.05,0.4,"A broad, strong generalization of Hajnal–Szemerédi with hard global constraints; no clear narrowing of the gap provided, so unlikely to be settled in five years.",gpt5mini-v5-open-exact-v1,The authors state this generalization of Hajnal–Szemerédi as their own conjecture and do not prove it (they prove related results and special cases only).,Lines 373-378: 'We conjecture that a bound ... suffices. This conjecture generalizes the theorem of Hajnal and Szemerédi.' Conjecture statement follows; no proof provided.,2026-03-16T18:16:44Z
942,2603.08259v1,Sampling Colorings with Fixed Color Class Sizes,http://arxiv.org/abs/2603.08259v1,https://arxiv.org/pdf/2603.08259v1,https://arxiv.org/e-print/2603.08259v1,colorings.tex,389,391,"There is a polynomial-time approximate sampling algorithm for uniform $\vec n$-colorings in graphs of maximum degree $\Delta$, for $\vec n$ satisfying $n_i \leq \left\lfloor \dfrac{n}{2\Delta } \right\rfloor$ for all $i \in [q]$","There is a polynomial-time approximate sampling algorithm for uniform $ n$-colorings in graphs of maximum degree $$, for $ n$ satisfying $n_i <= n 2 $ for all $i in [q]$",real_open_conjecture,0.9,0.55,0.65,An algorithmic conjecture to sample highly skewed color-class size vectors in bounded-degree graphs; important for sampling theory though more technical and tied to known barriers (q≈2Δ).,0.4,0.35,Algorithmic/analytic barrier at q≈2Δ is identified and authors suggest a concrete stronger existence regime; extending methods to sampling at 2Δ scale seems plausible but nontrivial.,gpt5mini-v5-open-exact-v1,The algorithmic conjecture for sampling highly skewed colorings is explicitly posed and not proved in the paper; authors describe it as a plausible further goal.,Lines 383-391: 'We also conjecture that it should be possible to sample colorings that are much more skewed' followed by the stated sampling conjecture; no proof given.,2026-03-16T18:16:44Z
943,2603.08132v1,A reverse isoperimetric inequality in three-dimensional space forms,http://arxiv.org/abs/2603.08132v1,https://arxiv.org/pdf/2603.08132v1,https://arxiv.org/e-print/2603.08132v1,reverse.tex,239,241,"Let $K \subset M^n(c)$ be a $\lambda$-convex body, $n \ge 2$, and let $L \subset M^n(c)$ be a $\lambda$-convex \emph{lens}. If $|\partial K| = |\partial L|$, then $|K| \ge |L|$, with equality if and only if $K$ is a $\lambda$-convex lens.","Let $K subset M^n(c)$ be a $$-convex body, $n >= 2$, and let $L subset M^n(c)$ be a $$-convex lens. If $| K| = | L|$, then $|K| >= |L|$, with equality if and only if $K$ is a $$-convex lens.",real_open_conjecture,0.9,0.88,0.8,"Borisenko's reverse isoperimetric conjecture in higher dimensions is a central, deep problem in convex and geometric analysis with significant structural consequences; n≥4 remains open and important.",0.05,0.5,"Higher-dimensional Borisenko conjecture (n≥4) is a longstanding geometric problem; recent progress at low dimensions helps, but full higher-dimensional resolution looks unlikely within five years.",gpt5mini-v5-open-exact-v1,The Borisenko Conjecture as stated for all dimensions n≥2 remains unresolved in dimensions n≥4; the paper proves the n=3 (nonzero curvature) case only.,"Lines 239-247: Conjecture stated; lines 243-244 note conjecture resolved for n=2 and n=3 (recent work), but 'For dimensions n ≥ 4, the conjecture remains completely open.'",2026-03-16T18:16:44Z
944,2603.08123v1,A note on hyperseparating set systems,http://arxiv.org/abs/2603.08123v1,https://arxiv.org/pdf/2603.08123v1,https://arxiv.org/e-print/2603.08123v1,main.tex,198,200,"For any $k$, if $n$ is sufficiently large, then
    we have $f(n,k)= \min \{m:\binom{m}{k}\ge n\}$.","For any $k$, if $n$ is sufficiently large, then we have $f(n,k)= m:m k >= n $.",real_open_conjecture,0.9,0.38,0.7,An extremal set-system asymptotic equality conjecture; a natural combinatorial statement of moderate depth constrained to the specialty of separating/hyperseparating systems.,0.5,0.4,An extremal set-system statement with the k=2 case proved and standard duality tools available; likely approachable by combinatorial/extremal methods for fixed k as n→∞.,gpt5mini-v5-open-exact-v1,"The general formula for f(n,k) is conjectured for all k and large n; the paper proves the k=2 case only and does not resolve the general claim.",Lines 196-204: 'We conjecture that the upper bound is sharp for large n.' Conjecture (lines 198-200) followed by 'We can prove this conjecture for k=2.',2026-03-16T18:16:44Z
