conjecture_id,arxiv_id,title,abs_url,pdf_url,source_url,source_file,start_line,end_line,body_tex,plain_text,label,confidence,interestingness_score,interestingness_confidence,interestingness_rationale,viability_score,viability_confidence,viability_rationale,assessment_version,rationale,evidence_snippet,labeled_at
363,2602.14325v1,Two Dimensional Subtraction -- Transfer Games,http://arxiv.org/abs/2602.14325v1,https://arxiv.org/pdf/2602.14325v1,https://arxiv.org/e-print/2602.14325v1,main.tex,1341,1345,"\label{conjecture - main2}
    Suppose $0<y_2<2b$, $\gcd\{x_1,x_2\}=1$, and  $\gcd\{b,y_2\}=1$.  Suppose further that none of Corollary \ref{cor - vector elimination} or Propositions \ref{prop - Sporadic1}(i),\ref{prop - Sporadic1}(iii), \ref{prop - the trivial case generalized}, \ref{prop - sporadic2}, or \ref{prop - sporadic3} apply.     
    Then the  horizontal period of $L(b;x_1,0;x_2,y_2)$ is given by
    \[g(b,x_1,0,x_2,y_2) =\frac{2b(x_1+x_2)}{\gcd\{2b,y_2\}}.\]","Suppose $0<y_2<2b$, $\ x_1,x_2\ =1$, and $\ b,y_2\ =1$. Suppose further that none of Corollary or Propositions (i),(iii), , , or apply. Then the horizontal period of $L(b;x_1,0;x_2,y_2)$ is given by \[g(b,x_1,0,x_2,y_2) =2b(x_1+x_2) \ 2b,y_2\ .\]",real_open_conjecture,0.9,0.72,0.62,"Generalizes Lengyel with computational evidence; exact period formula for wide class of two-pile subtraction-transfer games. Main obstacle is proving absence of eventual vector elimination, so a proof would yield significant structural insight.",0.35,0.4,"Strong computational evidence (parameters ≤20) and proved special cases increase plausibility, but authors lack any systematic way to rule out eventual vector elimination or predict sporadic cases, the stated main roadblock.",gpt5mini-v4-viability-scout-v1,"Authors label it as the ``main conjecture'', present computer evidence, and state their inability to prove it is the main roadblock.","Lines 1341-1345: \begin{conj} ... Then the horizontal period ... =\frac{2b(x_1+x_2)}{\gcd\{2b,y_2\}}.\end{conj}. Remark: 'our inability to show when this does not happen is our main roadblock to proving Conjecture...'",2026-03-04T15:16:09Z
364,2602.14316v1,Observability and Semiclassical Control for Schrödinger Equations on Non-compact Hyperbolic Surfaces,http://arxiv.org/abs/2602.14316v1,https://arxiv.org/pdf/2602.14316v1,https://arxiv.org/e-print/2602.14316v1,GXW20250926.tex,396,398,"Let $X$ be a $\Gamma$-covering of a compact hyperbolic surface $M$, $S \subset X$ be a nonempty, $\Gamma$-periodic, open subset. Then, for any $T>0$, there exists a constant $C=C(X,S,T)>0$ such that the observability inequality \eqref{observability} holds. Furthermore, denoted by $\Omega=\pi(S)$, then the constant $C$ in \eqref{observability} can be chosen such that it depends only on $M,\Omega$ and $T$.","Let $X$ be a $$-covering of a compact hyperbolic surface $M$, $S X$ be a nonempty, $$-periodic, open subset. Then, for any $T>0$, there exists a constant $C=C(X,S,T)>0$ such that the observability inequality holds. Furthermore, denoted by $=(S)$, then the constant $C$ in can be chosen such that it depends only on $M,$ and $T$.",real_open_conjecture,0.9,0.9,0.75,"Generalizes Dyatlov–Jin semiclassical control to arbitrary hyperbolic covers, requiring new Bloch analysis and treatment of infinite-dimensional representations; resolution would be deep and impactful for observability, control theory, and spectral geometry.",0.35,0.4,"Authors prove the result for type I covers and uniform high-frequency control; recent Bloch-analysis progress is cited, but non-type-I obstacles (mapping properties, infinite-dimensional irreps) remain significant and nontrivial.",gpt5mini-v4-viability-scout-v1,Authors explicitly state 'it is reasonable to propose the following conjecture' extending observability beyond type I groups; presented as open.,"Lines 394-398: '...it is reasonable to propose the following conjecture:' followed by: 'Let X be a Γ-covering... Then, for any T>0, there exists C=C(X,S,T)>0 such that the observability inequality holds.'",2026-03-04T15:16:18Z
365,2602.14213v1,On the levels of rational regular orthogonal matrices for generalized cospectral graphs,http://arxiv.org/abs/2602.14213v1,https://arxiv.org/pdf/2602.14213v1,https://arxiv.org/e-print/2602.14213v1,manuscript.tex,450,452,"Let $G$ be a controllable graph and $p$ be an odd prime factor of $\det W(G)$. Let $d_{n-1}$ and $d_n$ be the last two invariant factors of $W(G)$. Then $v_p(L(G))\le \frac{1}{2}( v_p(d_{n})+v_p(d_{n-1}))$, and in particular,  $v_p(L(G))\le \frac{1}{2} v_p(\det W(G))$.","Let $G$ be a controllable graph and $p$ be an odd prime factor of $ W(G)$. Let $d_ n-1 $ and $d_n$ be the last two invariant factors of $W(G)$. Then $v_p(L(G)) 1 2 ( v_p(d_ n )+v_p(d_ n-1 ))$, and in particular, $v_p(L(G)) 1 2 v_p( W(G))$.",real_open_conjecture,0.9,0.78,0.65,"Refines and removes a technical hypothesis in the main theorem, tying p-adic valuation of levels to the last two invariant factors; would sharpen bounds on generalized cospectral mates and impact spectral graph theory, requiring nontrivial SNF and p-adic techniques.",0.55,0.45,"Recent progress: main theorem proven under a rank_p assumption and related refinements (Qiu et al., Raza et al.). Removing the technical rank condition seems a targeted, achievable extension in this active, specialized area.",gpt5mini-v4-viability-scout-v1,Authors conclude paper by proposing this conjecture as an improvement/generalization of their theorems; presented in 'Applications and future work'.,Lines 445-452: 'We end this paper by proposing a conjecture ...' followed by Conjecture: 'Let G be a controllable graph ... Then v_p(L(G))\le 1/2( v_p(d_n)+v_p(d_{n-1})).',2026-03-04T15:16:28Z
366,2602.13970v1,The strong fractional choice number of triangle-free planar graphs,http://arxiv.org/abs/2602.13970v1,https://arxiv.org/pdf/2602.13970v1,https://arxiv.org/e-print/2602.13970v1,20260215.tex,190,193,"\label{conj-planar}
		There exists a constant integer $m$ such that every planar graph is $(5m-1,m)$-choosable.","There exists a constant integer $m$ such that every planar graph is $(5m-1,m)$-choosable.",real_open_conjecture,0.9,0.88,0.7,"Longstanding, central open problem in planar list-coloring; its resolution would lower strong fractional choice number below 5. Builds on Thomassen/Voigt results and resists known techniques; likely deep and important to graph-coloring specialists.",0.95,0.9,"Paper proves every triangle-free planar graph is (15m,4m)-choosable; m=1 gives (15,4) so k=4, directly answering the posed question — the conjecture is effectively resolved in this work.",gpt5mini-v4-viability-scout-v1,"This is the well-known Zhu conjecture (cited) about planar graphs being (5m-1,m)-choosable; presented as an open question in the literature.","Lines 190-193: 'Conjecture [Zhu2017] There exists a constant integer m such that every planar graph is (5m-1,m)-choosable.'",2026-03-04T15:16:44Z
367,2602.13960v1,Steady-State Behavior of Constant-Stepsize Stochastic Approximation: Gaussian Approximation and Tail Bounds,http://arxiv.org/abs/2602.13960v1,https://arxiv.org/pdf/2602.13960v1,https://arxiv.org/e-print/2602.13960v1,Arxiv_Version.tex,792,794,"\label{conj1:generalSGD}
Under Assumption \ref{A5} and \ref{A6}, there exists some $a > 0$ such that for all stepsize $\alpha \in (0,a)$, the sequence of random variables $\{X_k^{(\alpha)}\}_{k \geq 0}$ generated by the SGD iteration \eqref{SA2} converges in distribution to a random variable $X^{(\alpha)}$ as $k \to \infty$. Furthermore, there exists a constant $ C_{h} > 0$ such that $\sup_{\alpha \in(0,a)} \mathbb{E}|X^{(\alpha)} - x^*|^{3h} \leq C_{h}$.","Under Assumption and , there exists some $a > 0$ such that for all stepsize $ (0,a)$, the sequence of random variables $\ X_k^ () \ _ k 0 $ generated by the SGD iteration converges in distribution to a random variable $X^ () $ as $k $. Furthermore, there exists a constant $ C_ h > 0$ such that $_ (0,a) E|X^ () - x^*|^ 3h C_ h $.",real_open_conjecture,0.9,0.82,0.65,Proving ergodicity and uniform 3h-moment bounds for constant-stepsize SGD at higher-order flat minima is technically delicate and essential to justify the non-Gaussian Gibbs limit; it impacts SA/SGD theory and RL applications.,0.65,0.45,"Moderately likely: one-dimensional setting, builds on existing SA ergodicity results (Yu2020) and Stein bounds (Ley2017). Conjecture2 seems routine; Conjecture1 is technical but approachable via Lyapunov/Foster methods.",gpt5mini-v4-viability-scout-v1,"Paper frames this as Conjecture 1 on SGD steady-state existence and moment bounds; authors rely on it for later results, indicating it's open.","Lines 792-794: '\begin{conjecture} Under Assumption A5 and A6, there exists a>0 s.t. for all stepsize α∈(0,a), X_k^{(α)} converges in distribution to X^{(α)}... and sup_{α} E|X^{(α)}-x^*|^{3h}≤C_h.\end{conjecture}'",2026-03-04T15:17:00Z
369,2602.13919v1,Linear degenerations of Schubert varieties,http://arxiv.org/abs/2602.13919v1,https://arxiv.org/pdf/2602.13919v1,https://arxiv.org/e-print/2602.13919v1,main.tex,246,248,"\label{conj}
    A tuple $f\in R^{\iota}_{\bf d}$ is in the flat locus of $\pi : Y\to R^{\iota}_{\bf d}$ if and only if $\dim(\Gr_{{\bf e}^w}(M^f))=\dim(X_w)$.",A tuple $f R^ _ d $ is in the flat locus of $ : Y R^ _ d $ if and only if $(_ e ^w (M^f))=(X_w)$.,real_open_conjecture,0.9,0.82,0.62,"Characterizing the flat locus by dim(Gr_{e^w}(M^f))=dim(X_w) links fiber geometry of quiver Grassmannians to flat degenerations of Schubert varieties—a nontrivial, potentially deep criterion with clear significance for degeneration theory.",0.5,0.35,"Author proves orbit-degeneration results, parametrisations and necessary/sufficient array conditions and proposes a concrete strategy; focused recent progress makes a resolution plausible within five years, though nontrivial technical work remains.",gpt5mini-v4-viability-scout-v1,Presented as 'mainconjecture' in the introduction with motivation and strategy; authors do not prove it and treat it as open.,Lines 246-248: '\begin{mainconjecture} A tuple f... is in the flat locus of π: Y→R^{\iota}_{\bf d} iff dim(Gr_{\bf e^w}(M^f))=dim(X_w). \end{mainconjecture}',2026-03-04T15:17:21Z
370,2602.13919v1,Linear degenerations of Schubert varieties,http://arxiv.org/abs/2602.13919v1,https://arxiv.org/pdf/2602.13919v1,https://arxiv.org/e-print/2602.13919v1,main.tex,1822,1824,"\label{conj:flatlocus}
    A tuple $f$ is in the flat locus of $\pi : Y\to R^{\iota}_{\bf d}$ if and only if $\dim(\Gr_{{\bf e}^w}(M^f))=\dim(X_w)$.",A tuple $f$ is in the flat locus of $ : Y R^ _ d $ if and only if $(_ e ^w (M^f))=(X_w)$.,real_open_conjecture,0.9,0.78,0.6,"Characterizes flat locus of linear degenerations via fiber-dimension equality. A complete description linking quiver Grassmannian geometry and Schubert dimensions would be meaningful and likely difficult, requiring LCI and deformation arguments.",0.45,0.35,"Specialized, non-classical problem with concrete reductions (dimension counts, LCI criterion) and low-dimensional examples. Progress appears technical and plausible, so moderate chance of resolution within ~5 years, but not certain.",gpt5mini-v4-viability-scout-v1,"Same conjecture restated in dedicated section; authors propose it and provide motivating examples, indicating it remains open.",Lines 1822-1824: '\begin{conjecture}\label{conj:flatlocus} A tuple f is in the flat locus of π : Y→R^{\iota}_{\bf d} if and only if dim(Gr_{\bf e^w}(M^f))=dim(X_w).\end{conjecture}',2026-03-04T15:17:28Z
379,2602.13508v1,A remarkable subset of poles of the motivic zeta function,http://arxiv.org/abs/2602.13508v1,https://arxiv.org/pdf/2602.13508v1,https://arxiv.org/e-print/2602.13508v1,tdpoles-20260213.tex,204,205,"\label{conjMCR} With notation as in Theorem \ref{ThmAA}, if $\al$ is a remarkable number of $f$, then $b_f(-\al)=0$ and $e^{-2\pi i\al}$ is a monodromy eigenvalue on the nearby cycles complex of $f$.","With notation as in Theorem , if $$ is a remarkable number of $f$, then $b_f(-)=0$ and $e^ -2 i $ is a monodromy eigenvalue on the nearby cycles complex of $f$.",real_open_conjecture,0.9,0.9,0.72,Links combinatorially defined 'remarkable numbers' to b-function roots and monodromy eigenvalues; resolving it would materially advance the longstanding monodromy conjecture and b-function understanding in singularity theory.,0.04,0.65,"This is a restricted form of the classical monodromy conjecture—a long-standing, deep problem. Authors obtain poles and special cases, but only partial results so far; a decisive breakthrough in ~5 years seems unlikely.",gpt5mini-v4-viability-scout-v1,"Authors state a new monodromy conjecture for their 'remarkable numbers' as an open problem in the paper; it is presented as an active, unresolved conjecture.","If α is a remarkable number of f, then b_f(-α)=0 and e^{-2πiα} is a monodromy eigenvalue on the nearby cycles complex of f.",2026-03-04T15:18:34Z
380,2602.13186v1,On the Non-Orientable $3$- and $4$-Genera of a Knot: Connections and Comparisons,http://arxiv.org/abs/2602.13186v1,https://arxiv.org/pdf/2602.13186v1,https://arxiv.org/e-print/2602.13186v1,non-ori-3d-4d.tex,229,231,"\label{conj:adequate-turaev}
	For an adequate knot $K$, $g_T(K) = \asg_3(K)$.","For an adequate knot $K$, $g_T(K) = _3(K)$.",real_open_conjecture,0.9,0.7,0.65,Links Turaev genus to Euler-normalized non-orientable 3-genus for all adequate knots. Strengthens Jones-polynomial/state-surface relations; holds for g_T≤1. Proving general equality seems nontrivial and impactful to knot theorists.,0.45,0.4,"Authors prove asg_3 ≤ g_T and equality for Turaev genus ≤1; Turaev genus realized on adequate diagrams. Promising partial results but nontrivial construction/obstruction remains, so moderate near-term likelihood.",gpt5mini-v4-viability-scout-v1,"Explicitly presented as a conjecture in this work about adequate knots; authors note partial verification, so it remains an open problem.","We make the following conjecture: For an adequate knot K, g_T(K) = asg_3(K). (Holds for knots of Turaev genus at most 1.)",2026-03-04T15:18:47Z
385,2602.13037v1,"Between proper and square coloring of planar graphs, hardness and extremal graphs",http://arxiv.org/abs/2602.13037v1,https://arxiv.org/pdf/2602.13037v1,https://arxiv.org/e-print/2602.13037v1,main.tex,64,71,"For every planar graph $G$,
\begin{align*}
    &\bullet~\chi_2(G) \leq 7 & \textrm{if } \Delta(G) = 3, \\
    &\bullet~\chi_2(G) \leq \Delta(G) + 5 & \textrm{if } 4 \leq \Delta(G) \leq 7, \\
    &\bullet~\chi_2(G) \leq \lfloor 3\Delta(G)/2\rfloor + 1 & \textrm{otherwise.}
\end{align*}","For every planar graph $G$, align* &~_2(G) 7 & if (G) = 3, \\ &~_2(G) (G) + 5 & if 4 (G) 7, \\ &~_2(G) 3(G)/2 + 1 & otherwise. align*",real_open_conjecture,0.9,0.95,0.8,"Long-standing, central conjecture on planar distance-2 (square) coloring; conjectured bounds are tight. Widely studied with many partial results — resolving it would significantly advance graph coloring and planar squared-graph theory.",0.03,0.6,Wegner's 1977 planar distance-2 coloring conjecture is a decades-old flagship problem with only asymptotic/partial progress (no decisive approach in text); a complete resolution within five years appears unlikely.,gpt5mini-v4-viability-scout-v1,"Wegner's 1977 conjecture about χ_2 on planar graphs is a classical, long-standing conjecture in graph theory and remains open in general (subject of much study).","Wegner (1977): For every planar graph G, χ_2(G) ≤ 7 if Δ=3; χ_2(G) ≤ Δ+5 if 4≤Δ≤7; χ_2(G) ≤ ⌊3Δ/2⌋+1 otherwise.",2026-03-04T15:19:32Z
391,2602.12857v1,On the equivariant triangulation of some small covers,http://arxiv.org/abs/2602.12857v1,https://arxiv.org/pdf/2602.12857v1,https://arxiv.org/e-print/2602.12857v1,main.tex,181,183,"\cite{Lutz16vertex}\label{RP4conjecture}
   The minimal triangulation of $\RP^4$ is unique with 16-vertices.",The minimal triangulation of $^4$ is unique with 16-vertices.,real_open_conjecture,0.9,0.78,0.65,Uniqueness of the 16-vertex minimal triangulation of RP^4 is a concrete low-dimensional classification problem; resolving it would settle a key 4‑dimensional combinatorial manifold case and likely needs deep/computational topology techniques.,0.3,0.35,"Decades-old, specific uniqueness claim for RP^4 triangulation. Minimality already proved; equivariant constraints recently advanced. Computational enumeration could resolve, but the complete classification remains challenging—moderate short-term chance.",gpt5mini-v4-viability-scout-v1,Cites Lutz's conjecture that the minimal 16-vertex triangulation of RP^4 is unique; this is a known open conjecture in the literature and is presented as such.,\cite{Lutz16vertex} Conjecture: The minimal triangulation of RP^4 is unique with 16-vertices. Authors discuss this as a cited open problem.,2026-03-04T15:20:38Z
392,2602.12762v1,Nonlinear methods for tensors: determinantal equations for secant varieties beyond cactus,http://arxiv.org/abs/2602.12762v1,https://arxiv.org/pdf/2602.12762v1,https://arxiv.org/e-print/2602.12762v1,main.tex,822,828,"\label{conj:tangency}
    Let $\CC[x_1,\dots,x_d]\surjto R$ be a surjection to an $n$-dimensional algebra $R$, let $[R]$ be the corresponding point of $\Hilb_n\CC^d$ and let $T$ be the structure tensor of $R$. Then
    \[
        \rank\tang^C(T) - n(n-1)(n-2) = dn - \dim\T_{[R]}\Hilb_n\CC^d.
    \]","Let $ R$ be a surjection to an $n$-dimensional algebra $R$, let $[R]$ be the corresponding point of $_n^d$ and let $T$ be the structure tensor of $R$. Then \[ ^C(T) - n(n-1)(n-2) = dn - _ [R] _n^d. \]",real_open_conjecture,0.9,0.88,0.7,"Establishes a precise equality linking tangency-flattening rank of structure tensors to Hilbert scheme tangent-space dimension, yielding a computable criterion for smoothability with strong implications for secant varieties, border rank, and deformation theory.",0.3,0.45,"Authors present computational evidence and several proved special cases, boosting plausibility; but the conjecture's wide generality tying flattening ranks to Hilbert-scheme tangent dimensions is delicate, leaving decisive resolution within five years uncertain.",gpt5mini-v4-viability-scout-v1,Paper explicitly formulates Conjecture \ref{conj:tangency} relating rank of tangency flattening to tangent-space dimension of Hilbert scheme; posed in 'Future directions' as open.,"Conjecture: rank(tang^C(T)) - n(n-1)(n-2) = dn - dim T_{[R]} Hilb_n C^d, for structure tensor T of algebra R (stated as a conjecture).",2026-03-04T15:20:50Z
393,2602.12762v1,Nonlinear methods for tensors: determinantal equations for secant varieties beyond cactus,http://arxiv.org/abs/2602.12762v1,https://arxiv.org/pdf/2602.12762v1,https://arxiv.org/e-print/2602.12762v1,main.tex,866,871,"Let $\CC[x_1,\dots,x_d]\surjto R$ be a surjection to an $n$-dimensional Gorenstein algebra $R$, let $[R]$ be the corresponding point of $\Hilb_n\CC^d$ and let $T$ be the structure tensor of $R$. Then
    \[
        \rank\Phi_{\mathrm M,3}^C(T) - \binom{n}{3} = dn - \dim\T_{[R]}\Hilb_n\CC^d.
    \]","Let $ R$ be a surjection to an $n$-dimensional Gorenstein algebra $R$, let $[R]$ be the corresponding point of $_n^d$ and let $T$ be the structure tensor of $R$. Then \[ _ M,3 ^C(T) - n 3 = dn - _ [R] _n^d. \]",real_open_conjecture,0.9,0.86,0.72,"Connects a concrete determinantal tensor invariant (Kronecker 3-minor flattening rank) to Hilbert scheme tangent dimensions for Gorenstein algebras; would give a computable bridge between border rank/nonsmoothability and deformation theory, valuable to specialists.",0.45,0.35,"Recent, concrete conjecture supported by computed examples, known symmetry (rk Φ_{M,k}=rk Φ_{M,n-k}) and collineation-variety methods; but it asserts a uniform identity for all Gorenstein algebras, so only moderate near-term likelihood.",gpt5mini-v4-viability-scout-v1,"Authors present an explicit conjecture for Gorenstein algebras: rank Φ_{M,3}^C(T) - C(n,3) = dn - dim tangent space; posed as open in the text.","Conjecture: For n-dimensional Gorenstein algebra R with structure tensor T, rk Φ_{M,3}^C(T) - binom(n,3) = dn - dim T_{[R]} Hilb_n C^d (explicitly stated).",2026-03-04T15:20:59Z
403,2602.12736v1,Graph bootstrap percolation -- a discovery of slowness,http://arxiv.org/abs/2602.12736v1,https://arxiv.org/pdf/2602.12736v1,https://arxiv.org/e-print/2602.12736v1,arxiv_survey.tex,1421,1423,"\label{con:H-e} For all infection rules $H$ with at least 3 edges, we have
    $$M_H(n) \leq O\left(\min_e \ex(n,H-e)\right).$$","For all infection rules $H$ with at least 3 edges, we have $$M_H(n) O(_e (n,H-e)).$$",real_open_conjecture,0.9,0.9,0.75,"A universal Turán-type upper bound linking bootstrap-percolation runtimes to extremal graph theory would unify many cases, constrain constructions, and impact longstanding problems (e.g. Erdős' Turán conjectures), so it's highly significant.",0.08,0.35,Very general conjecture; authors admit we lack even polynomiality of M_H(n). Unknown extremal numbers for bipartite H and limited structural progress make a decisive resolution within five years unlikely.,gpt5mini-v4-viability-scout-v1,Explicitly posed as a conjecture in this survey proposing an upper bound; authors discuss it as an open challenge and potential direction for new constructions.,"Conjecture \label{con:H-e}: For all infection rules H with at least 3 edges, we have M_H(n) \le O(\min_e \ex(n,H-e)). (Lines 1421-1423)",2026-03-04T15:23:28Z
404,2602.12707v1,Open enumerative geometries for Landau-Ginzburg models,http://arxiv.org/abs/2602.12707v1,https://arxiv.org/pdf/2602.12707v1,https://arxiv.org/e-print/2602.12707v1,main-2.tex,2884,2888,"Also for $g\geq 2$ there exists a geometric definition of the open $r$-spin potential $F_g^{x^r,o}$such that
\begin{equation}\label{eq:bct_conj}
F^{x^r,o}_g=\left.(-r)^{\frac{g-1}{2}}\phi_g\right|_{t^{r-1}_d\mapsto\frac{1}{\sqrt{-r}}(t^{r-1}_d-\delta_{d,0}rs)}.
\end{equation}","Also for $g 2$ there exists a geometric definition of the open $r$-spin potential $F_g^ x^r,o $such that equation F^ x^r,o _g=.(-r)^ g-1 2 _g|_ t^ r-1 _d1 -r (t^ r-1 _d-_ d,0 rs) . equation",real_open_conjecture,0.9,0.9,0.7,"Extends proven g=0,1 results to all g; a geometric all‑genus open r‑spin theory would be a rare, deep bridge between open enumerative geometry and integrable hierarchies, addressing poorly understood higher‑genus foundations.",0.4,0.35,"Strong partial progress: r=2 proved all-genus and g=0,1 settled for general r. However higher-genus geometric foundations and technical obstructions for open invariants remain significant, so a near-term resolution is plausible but uncertain.",gpt5mini-v4-viability-scout-v1,"Presented explicitly as a conjecture (citing BCT3) for g\ge2; lower-genus cases are proven, but the g\ge2 statement remains open.","Conjecture [BCT3]: Also for g\ge2 there exists a geometric definition of the open r-spin potential F_g^{x^r,o} such that equation (eq:bct_conj) holds. (Lines 2884-2886)",2026-03-04T15:23:43Z
406,2602.12692v1,"Khovanov concordance minima and the (4,5) torus knot",http://arxiv.org/abs/2602.12692v1,https://arxiv.org/pdf/2602.12692v1,https://arxiv.org/e-print/2602.12692v1,t45.tex,217,220,"\label{conj:globalsliceribbon}
Each concordance class has a global minimum with respect to $\leq$.",Each concordance class has a global minimum with respect to $$.,real_open_conjecture,0.9,0.92,0.7,"Generalizes slice-ribbon conjecture; solving would resolve deep 4D knot-concordance questions. Partial results for torus and 2-strand knots exist, but global minima existence remains a hard, central open problem.",0.3,0.35,"Specific (4,5) torus-knot case is more tractable than global slice-ribbon. Recent T(2,n) and instanton/Heegaard-Floer progress helps, but Khovanov-specific global-minimum proofs remain technically challenging.",gpt5mini-v4-viability-scout-v1,Stated in the paper as a stronger extension of the slice–ribbon conjecture — explicitly posed and discussed as open.,Conjecture \label{conj:globalsliceribbon}: Each concordance class has a global minimum with respect to \le. (Lines 217-220),2026-03-04T15:24:11Z
407,2602.12692v1,"Khovanov concordance minima and the (4,5) torus knot",http://arxiv.org/abs/2602.12692v1,https://arxiv.org/pdf/2602.12692v1,https://arxiv.org/e-print/2602.12692v1,t45.tex,222,225,"\label{conj:algsliceribbon}
	Each concordance class admits a global minimum with respect to $\leq_{H_*}$.",Each concordance class admits a global minimum with respect to $_ H_* $.,real_open_conjecture,0.9,0.9,0.75,"Generalizes the slice–ribbon conjecture; links concordance order to knot homologies. A resolution would profoundly affect classification of concordance classes and homological invariants—central, deep problem in low-dimensional topology.",0.25,0.35,"Evidence: T(2,n) and T(4,5) minima plus instanton/Heegaard–Floer isomorphism results for torus/L-space knots. But full generality across all concordance classes is broad and still hard to settle within five years.",gpt5mini-v4-viability-scout-v1,Explicitly posed algebraic counterpart conjecture about global minima for the relation \le_{H_*}; presented as an open conjecture in the paper.,Conjecture \label{conj:algsliceribbon}: Each concordance class admits a global minimum with respect to \leq_{H_*}. (Lines 222-225),2026-03-04T15:24:28Z
409,2602.12623v1,Plethysm and orbit harmonics,http://arxiv.org/abs/2602.12623v1,https://arxiv.org/pdf/2602.12623v1,https://arxiv.org/e-print/2602.12623v1,main.tex,390,393,"\label{conj:contain}
    For positive integers $a\ge b$, we have that
    \[\gr\II(\Pi_{(b^a)})\subseteq\gr\II(\Pi_{(a^b)}).\]","For positive integers $a b$, we have that \[(_ (b^a) )(_ (a^b) ).\]",real_open_conjecture,0.9,0.95,0.8,A geometric strengthening of Foulkes' conjecture: ideal inclusion would force h_a[h_b]≥h_b[h_a]. Proven only for b=2 here; a general proof would be a major advance in plethysm and orbit-harmonics.,0.03,0.7,"Stronger than the longstanding Foulkes conjecture (decades-old). Only the b=2 special case is resolved here and no broad breakthroughs are indicated, so a decisive resolution in five years is unlikely.",gpt5mini-v4-viability-scout-v1,"Explicit conjecture in this paper linking defining ideals of orbit-harmonics loci; authors prove only special case b=2, so the general statement is open.","Conjecture \label{conj:contain}: For positive integers a\ge b, we have gr I(\Pi_{(b^a)}) \subseteq gr I(\Pi_{(a^b)}). (Lines 390-393)",2026-03-04T15:24:55Z
410,2602.12623v1,Plethysm and orbit harmonics,http://arxiv.org/abs/2602.12623v1,https://arxiv.org/pdf/2602.12623v1,https://arxiv.org/e-print/2602.12623v1,main.tex,876,878,"\label{conj:log-concavity}
    For integers $n>0$, both $\CC\Big[\xxxgraph{n}\Big]\Big/I(n)$ and $\CC\Big[\xxxgraph{n}\Big]\Big/J(n)$ are $\symm_n$-log-concave.","For integers $n>0$, both $/I(n)$ and $/J(n)$ are $_n$-log-concave.",real_open_conjecture,0.9,0.78,0.66,"Equivariant S_n-log-concavity for orbit-harmonic modules links to plethysm/Foulkes, imposing strong representation-theoretic constraints. Nontrivial structural consequences for characters make it meaningful despite brute-force verification only up to n≤20.",0.03,0.75,"Tightly related to Foulkes' conjecture—a long‑standing, deep plethysm problem. No decisive new approach is indicated in the text; limited computational evidence only. Near‑term resolution in five years is unlikely.",gpt5mini-v4-viability-scout-v1,Explicitly posed in the conclusion as an open conjecture about S_n-log-concavity of certain graded S_n-modules; verified computationally only for small n.,"Conjecture \label{conj:log-concavity}: For integers n>0, both C[x_{\binom{[n]}{2}}]/I(n) and C[x_{\binom{[n]}{2}}]/J(n) are S_n-log-concave. (Lines 876-878)",2026-03-04T15:25:08Z
411,2602.12623v1,Plethysm and orbit harmonics,http://arxiv.org/abs/2602.12623v1,https://arxiv.org/pdf/2602.12623v1,https://arxiv.org/e-print/2602.12623v1,main.tex,881,883,"\label{conj:general-log-concavity}
    For $n\ge 9$, $R(\Pi_{n,m})$ is $\symm_n$-log-concave.","For $n 9$, $R(_ n,m )$ is $_n$-log-concave.",real_open_conjecture,0.9,0.65,0.6,"Equivariant log-concavity for symmetric-group modules from orbit harmonics; computationally checked to n=16, fails for small n, and ties to plethysm/Foulkes—suggests nontrivial, specialized but meaningful challenge for algebraic-combinatorics experts.",0.03,0.65,"Conjecture is tied to Foulkes' conjecture (decades-old, major open problem). Only small-case computations and proposed structural directions appear; no clear near-term reduction or breakthrough is indicated.",gpt5mini-v4-viability-scout-v1,"Explicitly stated as a conjecture in the Conclusion, checked by computation for small n but conjectured for n≥9.","Lines 880–883: 'For the graded S_n-modules R(Π_{n,m}) ... the S_n-log-concavity holds for 9≤n≤16, so we have the following conjecture. For n≥9, R(Π_{n,m}) is S_n-log-concave.'",2026-03-04T15:25:20Z
412,2602.12404v1,Knot contact homology as a planar limit of Chern-Simons theory,http://arxiv.org/abs/2602.12404v1,https://arxiv.org/pdf/2602.12404v1,https://arxiv.org/e-print/2602.12404v1,main-arXiv-2026-02.tex,1680,1682,"\label{conj:ev-injective}
The map $\ev$ is injective and $\Iq{L}$ is equal to the annihilator $\Iqp{L}$ of $\ev([L])$.",The map $$ is injective and $L$ is equal to the annihilator $L$ of $([L])$.,real_open_conjecture,0.9,0.85,0.65,"Proves that MOY-derived relations capture exactly the annihilator of colored HOMFLYPT evaluations, linking skein/quantum-torus algebra to colored polynomial holonomicity and augmentation varieties; resolution would significantly advance bridges between quantum invariants and knot contact homology.",0.3,0.35,"Garoufalidis–Lê–Lauda's holonomicity gives strong structural progress, but injectivity/equality of annihilators remains a nontrivial algebraic step. Specialized active area—plausible but not imminent.",gpt5mini-v4-viability-scout-v1,Presented explicitly as a conjecture in the Label-shifting section about injectivity of ev and equality of annihilator ideals.,Lines 1680–1682: 'Conjecture: The map ev is injective and I_q(L) is equal to the annihilator I_q'(L) of ev([L]).' (posed as an open conjecture),2026-03-04T15:25:33Z
