id,arxiv_id,title,published_at,updated_at,authors,categories,primary_category,doi,journal_ref,comments,abs_url,pdf_url,source_url,license_url,source_file,index_in_file,start_line,end_line,body_tex,plain_text,content_hash,normalized_license_url,license_family,publication_decision,publication_text_allowed,publication_text_reason,publication_policy_version,latest_label_model,latest_label,latest_label_confidence,latest_interestingness_score,latest_interestingness_confidence,latest_interestingness_rationale,latest_viability_score,latest_viability_confidence,latest_viability_rationale,latest_assessment_version,latest_label_rationale,latest_evidence_snippet,latest_labeled_at,text_withheld
1605,2604.04556v1,From BV-BFV Quantization to Reshetikhin-Turaev Invariants,2026-04-06T09:34:53Z,2026-04-06T09:34:53Z,Nima Moshayedi,math-ph;math.QA;math.SG,math-ph,,,"59 pages, 10 figures",http://arxiv.org/abs/2604.04556v1,https://arxiv.org/pdf/2604.04556v1,https://arxiv.org/e-print/2604.04556v1,http://creativecommons.org/licenses/by/4.0/,RT_paper.tex,7,2102,2114,"\label{conj:resurgence-koszul}
The Stokes data governing the resurgent structure of the perturbative Chern--Simons partition function are identified with the transition maps in the Koszul duality reconstruction \eqref{eq:koszul-reconstruction}. Specifically, the following hold:
\begin{enumerate}[label=(\roman*)]
\item The alien derivative $\Delta_{\omega_{AB}}$, which measures the non-perturbative tunneling between flat connections $A$ and $B$, corresponds to a morphism in $\IndCoh(\Loc_G(M)^\wedge)$ from the skyscraper sheaf $\delta_{[A]}$ to the skyscraper sheaf $\delta_{[B]}$, given by the residue of an ind-coherent sheaf at the connecting singularity of the character stack.

\item The Stokes automorphism $\mathfrak{S}_\theta$ associated to a ray $\theta$ in the Borel plane corresponds to the wall-crossing automorphism of $\IndCoh(\Loc_G(M)^\wedge)$ associated to the corresponding stability condition on the derived category.

\item The full resurgent structure, which is the totality of alien derivatives and their compositions, forming the ``alien algebra'', is equivalent to the $A_\infty$-structure on the Ext-algebra
\begin{equation}
\bigoplus_{[A],\,[B] \in \Flat_G(M)/G} \mathrm{Ext}^\bullet_{\IndCoh}\!\big(\delta_{[A]},\; \delta_{[B]}\big).
\end{equation}
\end{enumerate}","The Stokes data governing the resurgent structure of the perturbative Chern--Simons partition function are identified with the transition maps in the Koszul duality reconstruction . Specifically, the following hold: [label=()] The alien derivative $_ _ AB $, which measures the non-perturbative tunneling between flat connections $A$ and $B$, corresponds to a morphism in $(_G(M)^)$ from the skyscraper sheaf $_ [A] $ to the skyscraper sheaf $_ [B] $, given by the residue of an ind-coherent sheaf at the connecting singularity of the character stack. The Stokes automorphism $S_$ associated to a ray $$ in the Borel plane corresponds to the wall-crossing automorphism of $(_G(M)^)$ associated to the corresponding stability condition on the derived category. The full resurgent structure, which is the totality of alien derivatives and their compositions, forming the ``alien algebra'', is equivalent to the $A_$-structure on the Ext-algebra equation _ [A],\,[B] in _G(M)/G Ext^_ \!(_ [A] ,\; _ [B] ). equation",cc3b452c117ff890b360ff2e118edae07969b3753c78c86661e73170dabd68bf,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.85,0.65,Relating resurgent Stokes data to Koszul-duality transition maps is a striking cross-disciplinary bridge (analysis ↔ derived algebraic geometry) with potentially far-reaching implications if made precise.,0.08,0.25,Highly speculative bridge between resurgent/Stokes analysis and categorical Koszul transition maps; verified in a few examples but broad equivalence seems unlikely soon.,gpt5mini-v5-open-exact-v1,Conjecture 2102–2114 (Resurgence–Koszul correspondence) is presented as a speculative conjecture linking Stokes/resurgence data to Koszul transition maps; no proof is given.,"Lines 2102–2114: ""Conjecture[Resurgence--Koszul correspondence] The Stokes data ... are identified with the transition maps in the Koszul duality reconstruction ...""",2026-04-13T02:50:14Z,False
1606,2604.04556v1,From BV-BFV Quantization to Reshetikhin-Turaev Invariants,2026-04-06T09:34:53Z,2026-04-06T09:34:53Z,Nima Moshayedi,math-ph;math.QA;math.SG,math-ph,,,"59 pages, 10 figures",http://arxiv.org/abs/2604.04556v1,https://arxiv.org/pdf/2604.04556v1,https://arxiv.org/e-print/2604.04556v1,http://creativecommons.org/licenses/by/4.0/,RT_paper.tex,8,2296,2305,"\label{conj:fully-extended}
The fully extended 3-dimensional TQFT corresponding to the RT theory assigns
\begin{enumerate}[label=(\roman*)]
\item to a point the $\EE_3$-algebra $\overline{\Rep}_q(G)$, viewed as a fully dualizable object in the $(\infty, 3)$-category of braided monoidal categories.
\item to a circle the Drinfeld center $\mathcal{Z}(\overline{\Rep}_q(G))$.
\item to a closed surface $\Sigma$ the factorization homology $\iint_\Sigma \overline{\Rep}_q(G)$.
\item to a closed 3-manifold $M$ the RT invariant $\Zrt(M) \in \CC$.
\end{enumerate}
The $\EE_2$-category $\overline{\Rep}_q(G)$ produced by BV-BFV quantization on the disk (Construction \ref{constr:BCS}) is promoted to an $\EE_3$-algebra (the value at a point in the fully extended theory) by the full dualizability result of \cite{BJS2021} and the Cobordism Hypothesis. Alternatively, the $\EE_3$-structure can be understood as arising from BV-BFV quantization of the 4-dimensional Crane--Yetter theory on $D^3 \times [0,1]$, where the 3-dimensional spatial slice $D^3$ provides three independent directions of disk embeddings; see \cite{KT2022} for this perspective.","The fully extended 3-dimensional TQFT corresponding to the RT theory assigns [label=()] to a point the $_3$-algebra $_q(G)$, viewed as a fully dualizable object in the $(, 3)$-category of braided monoidal categories. to a circle the Drinfeld center $Z(_q(G))$. to a closed surface $$ the factorization homology $_ _q(G)$. to a closed 3-manifold $M$ the RT invariant $(M) in $. The $_2$-category $_q(G)$ produced by BV-BFV quantization on the disk (Construction ) is promoted to an $_3$-algebra (the value at a point in the fully extended theory) by the full dualizability result of and the Cobordism Hypothesis. Alternatively, the $_3$-structure can be understood as arising from BV-BFV quantization of the 4-dimensional Crane--Yetter theory on $D^3 x [0,1]$, where the 3-dimensional spatial slice $D^3$ provides three independent directions of disk embeddings; see for this perspective.",3e18fb417f5ab5fef772c390668e0079ae4bba0eaee6199f9ef9840e889a81f0,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.85,0.6,0.7,"Asserting the fully extended RT TQFT assignments via EE3-structures and full dualizability is important for higher-categorical structure, but largely aligns with expectations from the Cobordism Hypothesis.",0.6,0.4,"Many structural ingredients (full dualizability, cobordism hypothesis) are established in the literature; formalizing BV-BFV production to an E3-value is technical but reasonably attainable.",gpt5mini-v5-open-exact-v1,"Conjecture 2296–2305 (fully extended TQFT assignments) is stated as a conjecture; while related results are cited, the exact fully-extended identification is not proved here.","Lines 2296–2305: ""Conjecture The fully extended 3-dimensional TQFT corresponding to the RT theory assigns ... to a point the E_3-algebra \overline{Rep}_q(G) ... to a closed 3-manifold M the RT invariant Z_rt(M).""",2026-04-13T02:50:14Z,False
1607,2604.04556v1,From BV-BFV Quantization to Reshetikhin-Turaev Invariants,2026-04-06T09:34:53Z,2026-04-06T09:34:53Z,Nima Moshayedi,math-ph;math.QA;math.SG,math-ph,,,"59 pages, 10 figures",http://arxiv.org/abs/2604.04556v1,https://arxiv.org/pdf/2604.04556v1,https://arxiv.org/e-print/2604.04556v1,http://creativecommons.org/licenses/by/4.0/,RT_paper.tex,9,2321,2323,"\label{conj:categorification}
Khovanov homology of a link $L \subset S^3$ is the value of a fully extended 4-dimensional TQFT on the link complement $S^3 \setminus L$, viewed as a 3-manifold with boundary. The relevant 4-dimensional theory is associated to an $\EE_4$-algebra obtained from BV-BFV quantization of 4-dimensional Chern--Simons theory (in the sense of Costello) or Kapustin--Witten theory.","Khovanov homology of a link $L subset S^3$ is the value of a fully extended 4-dimensional TQFT on the link complement $S^3 L$, viewed as a 3-manifold with boundary. The relevant 4-dimensional theory is associated to an $_4$-algebra obtained from BV-BFV quantization of 4-dimensional Chern--Simons theory (in the sense of Costello) or Kapustin--Witten theory.",d6fbde889a85354915097f096e447acb4d2a634dd8f00ae51e76a83a688ef4db,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.76,0.6,"Realizing Khovanov homology as a value of a fully extended 4d TQFT would categorify RT invariants and connect 3d–4d theories; ambitious and impactful across topology and QFT, though speculative.",0.05,0.3,Ambitious categorification claim linking Khovanov homology to a fully extended 4D TQFT; major conceptual and technical obstacles make a near-term resolution unlikely.,gpt5mini-v5-open-exact-v1,Conjecture 2321–2323 (Categorification) proposing Khovanov homology as value of a fully extended 4d TQFT is posed conjecturally and not proven in the paper.,"Lines 2321–2323: ""Conjecture[Categorification] Khovanov homology of a link L ⊂ S^3 is the value of a fully extended 4-dimensional TQFT on the link complement ...""",2026-04-13T02:50:14Z,False
1608,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,1,336,338,"\label{conj:chow-rr-maximal}
    If $\G$ is maximal, then $\H(\M,\G)(t)$ is real-rooted.","If $$ is maximal, then $(,)(t)$ is real-rooted.",73511748777868fec85815545830619dbfd0229f153e1365c9b30e8e95229396,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.52,0.8,Real-rootedness for Chow Hilbert polynomials in the maximal building-set case is a strong combinatorial/algebraic positivity claim of genuine interest within matroid and combinatorial Hodge theory.,0.45,0.6,Active combinatorial Hodge-theory progress gives strong positivity input for maximal building sets; real-rootedness is stronger but seems within reach using current methods.,gpt5mini-v5-open-exact-v1,Authors explicitly pose Conjecture 336–338: for maximal building sets the Chow Hilbert–Poincaré polynomial is real-rooted; the paper does not prove this general real-rootedness.,"Lines 336–338: ""Conjecture If G is maximal, then H(M,G)(t) is real-rooted.""",2026-04-13T02:50:14Z,False
1609,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,2,375,377,"\label{conj:chow-rr-braid-min}
    The Poincaré polynomial $P_{\overline{\mathcal{M}}_{0, n+1}}(t) = \H(\Braid_n, \G_{\min})(t)$ of the moduli space $\overline{\mathcal{M}}_{0, n+1}$ is real-rooted.","The Poincaré polynomial $P_ M _ 0, n+1 (t) = (_n, _ )(t)$ of the moduli space $ M _ 0, n+1 $ is real-rooted.",569f7de2c2c40026cd67ce1e8c1d4edb7fc0f155c031f2e48cc719a5d3e0173a,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.75,0.7,"Real-rootedness for Poincaré polynomials of the moduli space \overline{M}_{0,n+1} ties to log-concavity and gamma-positivity for a central combinatorial/algebraic-geometric family; resolving it clarifies deep positivity phenomena.",0.3,0.25,"Strong numerical evidence and new gamma-expansions exist, but real-rootedness is a sharp, unresolved property despite partial progress; still a nontrivial combinatorial challenge.",gpt5mini-v5-open-exact-v1,"The paper cites this Aluffi–Chen–Marcolli conjecture and provides computational evidence and related gamma-positivity results, but does not prove real-rootedness for P_{\overline{M}_{0,n+1}}.","Lines 374–377: 'extensive computer experiments support the following conjecture... The Poincaré polynomial P_{\overline{\mathcal{M}}_{0,n+1}}(t)=H(Braid_n,G_min)(t) ... is real-rooted.'",2026-04-13T02:52:33Z,False
1610,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,3,385,391,"\label{conj:charney-davis}
    If $\Delta$ is a flag simplicial sphere of dimension $2n-1$, then the \emph{Charney--Davis quantity},
    \[
    \widetilde{\gamma}_{n}(\Delta) :=  \sum_{i=0}^{2n} f_i(\Delta) (-2)^{n-i},
    \]
    is nonnegative.","If $$ is a flag simplicial sphere of dimension $2n-1$, then the Charney--Davis quantity, \[ _ n () := _ i=0 ^ 2n f_i() (-2)^ n-i , \] is nonnegative.",0a0988dd214ebfdb5351e3d2558d510479a80145b71b07c179c7f932b8778462,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.9,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,"Charney–Davis is cited as a long-standing classical background conjecture used as motivation, not as a new open target of this paper.",Lines 381–386: 'A long-standing open conjecture ... posed by Charney and Davis ... The Charney--Davis conjecture ... is nonnegative.',2026-04-13T02:52:33Z,False
1611,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,4,401,403,"\label{conj:gal}
    If $\Delta$ is a flag simplicial sphere, then the polynomial $h(\Delta;x)$ is $\gamma$-positive.","If $$ is a flag simplicial sphere, then the polynomial $h(;x)$ is $$-positive.",7811f68c4bbcd5fb745815cf61b0c4aacfaab0f549449260fe16e4059f25b79c,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.9,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,Gal's conjecture is presented as established background motivation (classical open problem); the paper develops matroid analogues but does not claim to resolve Gal's conjecture itself.,"Lines 399–403: 'Gal proposes ... If Δ is a flag simplicial sphere, then the polynomial h(Δ;x) is γ-positive.'",2026-04-13T02:52:33Z,False
1612,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,5,407,409,"\label{conj:nevo-petersen}
    If $\Delta$ is a flag simplicial sphere, then there exists a simplicial complex $\Gamma$ such that $\gamma(\Delta) = f(\Gamma)$.","If $$ is a flag simplicial sphere, then there exists a simplicial complex $$ such that $() = f()$.",5640f280eb117c9a22c3db731d99e157faab328db8b14aaeaf22e88f1c107e53,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.9,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,Nevo–Petersen is cited as a strengthening of Gal and used as background motivation; the paper proves matroid analogues but does not settle the original conjecture for all flag simplicial spheres.,"Lines 405–409: 'Nevo and Petersen further strengthen Gal's conjecture... If Δ is a flag simplicial sphere, then there exists a simplicial complex Γ such that γ(Δ)=f(Γ).'",2026-04-13T02:52:33Z,False
1613,2604.04550v1,Matroid analogues of Gal's conjecture,2026-04-06T09:20:51Z,2026-04-06T09:20:51Z,Basile Coron;Luis Ferroni;Shiyue Li,math.CO;math.AG,math.CO,,,46 pages. Comments welcome,http://arxiv.org/abs/2604.04550v1,https://arxiv.org/pdf/2604.04550v1,https://arxiv.org/e-print/2604.04550v1,http://creativecommons.org/licenses/by-nc-sa/4.0/,mainfinal2.tex,6,2388,2390,"\label{conj:flag-or-complete-implies-koszul}
    Let $(\M,\G)$ be a flag or complete built matroid. Then the Chow ring of $(\M,\G)$ is Koszul.","Let $(,)$ be a flag or complete built matroid. Then the Chow ring of $(,)$ is Koszul.",d765a3e58cbbcccc12623dc94001a19e957395ec0dc99668d4603d03ae33336b,https://creativecommons.org/licenses/by-nc-sa/4.0/,cc_by_nc_sa,publish_text,True,creativecommons_noncommercial_license_allowed_for_noncommercial_release,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.88,0.72,0.7,"Koszulity for Chow rings of flag/complete built matroids would structurally explain observed gamma-positivity, linking commutative algebra, combinatorics, and geometry and recovering several Gal-type consequences.",0.6,0.45,"Many special cases proved (maximal, supersolvable, braid), recent extensions to complete building sets; concrete algebraic approaches make a near-term resolution plausible.",gpt5mini-v5-open-exact-v1,The authors pose this Koszulity statement in the Open Questions section and only record partial known cases; the full conjecture is not proved in the paper.,"Lines 2386–2390: 'We conjecture... Let (M,G) be a flag or complete built matroid. Then the Chow ring of (M,G) is Koszul.'",2026-04-13T02:52:33Z,False
1614,2604.04505v1,Bicompact torsion classes and conjectures on brick infinite algebras,2026-04-06T08:05:25Z,2026-04-06T08:05:25Z,Sota Asai,math.RT,math.RT,,,11 pages,http://arxiv.org/abs/2604.04505v1,https://arxiv.org/pdf/2604.04505v1,https://arxiv.org/e-print/2604.04505v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bicompact_tors1_arXiv1.tex,1,260,263,,,d290ec5a884dcaad6941c7d4ca5c5fcbca5c95ece2dd6e54dd0928c01af8ee68,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.55,0.75,,0.5,0.4,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:52:33Z,True
1615,2604.04505v1,Bicompact torsion classes and conjectures on brick infinite algebras,2026-04-06T08:05:25Z,2026-04-06T08:05:25Z,Sota Asai,math.RT,math.RT,,,11 pages,http://arxiv.org/abs/2604.04505v1,https://arxiv.org/pdf/2604.04505v1,https://arxiv.org/e-print/2604.04505v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bicompact_tors1_arXiv1.tex,2,398,402,,,91f0b510c783305213fc711202671e06708ef0af6ed14191bdedc46e12e427b0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.88,0.62,0.7,,0.4,0.35,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:52:33Z,True
1616,2604.04505v1,Bicompact torsion classes and conjectures on brick infinite algebras,2026-04-06T08:05:25Z,2026-04-06T08:05:25Z,Sota Asai,math.RT,math.RT,,,11 pages,http://arxiv.org/abs/2604.04505v1,https://arxiv.org/pdf/2604.04505v1,https://arxiv.org/e-print/2604.04505v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bicompact_tors1_arXiv1.tex,3,409,414,,,53e21d263d0c21b6178572f5d99b18fc9a353717d7cf3fc9c2ec6c7582f85351,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.88,0.66,0.7,,0.3,0.3,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:52:33Z,True
1617,2604.04505v1,Bicompact torsion classes and conjectures on brick infinite algebras,2026-04-06T08:05:25Z,2026-04-06T08:05:25Z,Sota Asai,math.RT,math.RT,,,11 pages,http://arxiv.org/abs/2604.04505v1,https://arxiv.org/pdf/2604.04505v1,https://arxiv.org/e-print/2604.04505v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bicompact_tors1_arXiv1.tex,4,1170,1174,,,68324dcd74497e16f49ec7eb82a0a707563ba887ebfb68f95fa2e86ba76055d6,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.58,0.7,,0.3,0.4,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:54:13Z,True
1618,2604.04505v1,Bicompact torsion classes and conjectures on brick infinite algebras,2026-04-06T08:05:25Z,2026-04-06T08:05:25Z,Sota Asai,math.RT,math.RT,,,11 pages,http://arxiv.org/abs/2604.04505v1,https://arxiv.org/pdf/2604.04505v1,https://arxiv.org/e-print/2604.04505v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,bicompact_tors1_arXiv1.tex,5,1195,1199,,,e4fdd06b81d679b1253bbce303e00b5592757149ef8804d8108b64ea674887da,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.92,0.62,0.65,,0.2,0.35,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:54:13Z,True
1619,2604.04355v1,Perverse Extensions and Limiting Mixed Hodge Structures for Conifold Degenerations,2026-04-06T02:04:19Z,2026-04-06T02:04:19Z,Abdul Rahman,math.AG;math.CT,math.AG,,,Initial draft,http://arxiv.org/abs/2604.04355v1,https://arxiv.org/pdf/2604.04355v1,https://arxiv.org/e-print/2604.04355v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,main.tex.tex,1,1439,1449,,,0269f3a4f7b70601a1a780684bcddb640249d74129a0b989405bbd01e8264e9c,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.78,0.7,,0.3,0.3,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:54:13Z,True
1548,2604.06242v1,On the Double Lambert Series Conjecture of Andrews-Dixit--Schultz-Yee,2026-04-05T18:29:57Z,2026-04-05T18:29:57Z,Qianwen Fang,math.NT,math.NT,,,,http://arxiv.org/abs/2604.06242v1,https://arxiv.org/pdf/2604.06242v1,https://arxiv.org/e-print/2604.06242v1,http://creativecommons.org/licenses/by/4.0/,On_the_Double_Lambert_Series_Conjecture_of_Andrews_Dixit_Schultz_Yee.tex,1,175,181,"\label{c1}
The following is an odd function of $q$, $|q|<1$:
\begin{align*}
Y(q):=\sum_{m,n\geq 1} \frac{(-q)^{2mn+m}}{(1+q^m)(1-q^{2m-1})}.
\end{align*}","The following is an odd function of $q$, $|q|<1$: align* Y(q):=_ m,n >= 1 (-q)^ 2mn+m (1+q^m)(1-q^ 2m-1 ) . align*",565d1ead1573e4a4f33f45f9d720ec93e7fe9b7d83dec3d557cc076b7dda454d,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.99,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,"The paper states it completes the proof of this Andrews–Dixit–Schultz–Yee conjecture, and notes independent confirmation by others; thus the conjecture is proved here.","Abstract and lines 158–197: ""In this paper, we complete the rest of their proof."" ""Building on the approach... we provide the remaining steps to complete the proof."" Also mentions independent proof by Cui and Tang.",2026-04-13T02:35:34Z,False
1549,2604.06242v1,On the Double Lambert Series Conjecture of Andrews-Dixit--Schultz-Yee,2026-04-05T18:29:57Z,2026-04-05T18:29:57Z,Qianwen Fang,math.NT,math.NT,,,,http://arxiv.org/abs/2604.06242v1,https://arxiv.org/pdf/2604.06242v1,https://arxiv.org/e-print/2604.06242v1,http://creativecommons.org/licenses/by/4.0/,On_the_Double_Lambert_Series_Conjecture_of_Andrews_Dixit_Schultz_Yee.tex,2,299,303,"$$
Y(q)=D_2(q)-D_1(q).
$$",$$ Y(q)=D_2(q)-D_1(q). $$,e27c626469b3270062b990e5172d6393acb9d5e12b93242161410d76ad7d8cfe,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.28,0.9,A concrete q-series identity (Y(q)=D2(q)-D1(q)); likely addressable by elementary q-series or modular-form techniques and of limited broader mathematical consequence.,0.45,0.4,"Concrete q-series identity with recent 2026 progress cited; author seeks a more elementary proof. Narrow, active problem makes a resolution within five years plausible though not certain.",gpt5mini-v5-open-exact-v1,This identity Y(q)=D_2(q)-D_1(q) is posed in the 'Future work' section as a conjecture the authors did not prove in this paper.,"Lines 296–303: ""The proof of Conjecture \ref{c1} would be greatly simplified if the following conjecture could be established... \begin{Conjecture} Y(q)=D_2(q)-D_1(q). \end{Conjecture}.""",2026-04-13T02:35:34Z,False
1620,2604.04026v1,Optimal triangulations for piecewise linear approximations of non-convex variable products,2026-04-05T08:56:33Z,2026-04-05T08:56:33Z,Robert Burlacu;Lukas Hager;Robert Hildebrand,math.OC,math.OC,,,,http://arxiv.org/abs/2604.04026v1,https://arxiv.org/pdf/2604.04026v1,https://arxiv.org/e-print/2604.04026v1,http://arxiv.org/licenses/nonexclusive-distrib/1.0/,main.tex,1,2214,2217,,,042c29ccfbff4298bd8b6d672c02f67f041c10c6280b3f8a09c3ceb1848ff4d6,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,arxiv_nonexclusive_distrib,withhold_text,False,arxiv_nonexclusive_distribution_license,hf-publication-v2,gpt-5-mini,real_open_conjecture,0.9,0.42,0.6,,0.6,0.5,,gpt5mini-v5-open-exact-v1,,,2026-04-13T02:54:13Z,True
1621,2604.03937v1,Equality in Fill's spectral gap problem,2026-04-05T02:32:21Z,2026-04-05T02:32:21Z,Vishesh Jain;Clayton Mizgerd,math.CO;math.PR,math.CO,,,,http://arxiv.org/abs/2604.03937v1,https://arxiv.org/pdf/2604.03937v1,https://arxiv.org/e-print/2604.03937v1,http://creativecommons.org/licenses/by/4.0/,main.tex,1,276,280,"\label{conj:gap}
Among all regular choices of $\vec{p}$, the gap $\lambda_{K(\vec{p})}$ is minimized by $\vec{p}_{\mathrm{unif}}$, i.e.~
\[\inf \{\lambda: \lambda \in \Lambda\} = \min \{\lambda: \lambda \in \Lambda\} = \lambda_*.\]","Among all regular choices of $p$, the gap $_ K(p) $ is minimized by $p_ unif $, i.e. \[ : in = : in = _*.\]",858aec5c7d6cf2125d6bcf1905bcf307786ab3074e16a3cff8b5a72f281384cb,https://creativecommons.org/licenses/by/4.0/,cc_by,publish_text,True,creativecommons_license_treated_as_publishable,hf-publication-v2,gpt-5-mini,not_real_conjecture,0.98,0.0,0.0,,0.0,0.0,,gpt5mini-v5-open-exact-v1,Fill's Gap conjecture is cited but the paper notes it was recently settled affirmatively by Greaves and Zhu.,"Lines 276-281: Conjecture stated, then 'This conjecture was very recently settled in the affirmative by Greaves-Zhu [GZ]'.",2026-04-13T02:54:13Z,False
